s02cl_id,hh_id,ind_id,s07sex,s09age,d12sumres
18,H1800072,P1800052,1,27,5
18,H1800072,P1800053,1,23,3
18,H1800072,P1800054,2,37,3
18,H1800072,P1800055,2,18,3
18,H1800068,P1800056,1,19,3
18,H1800076,P1800060,2,32,3
18,H1800077,P1800061,2,33,3
18,H1800077,P1800062,1,41,3
18,H1800086,P1800067,1,22,3
18,H1800087,P1800069,1,24,5
18,H1800085,P1800071,2,25,3
18,H1800085,P1800072,1,23,3
18,H1800090,P1800074,2,30,3
18,H1800092,P1800076,2,31,3
18,H1800090,P1800077,2,56,3
18,H1800093,P1800078,1,36,3
18,H1800094,P1800081,2,38,3
18,H1800094,P1800082,2,29,3
18,H1800028,P1800085,2,27,5
18,H1800016,P1800095,1,19,3
18,H1800005,P1800096,1,42,3
18,H1800005,P1800097,2,18,3
18,H1800005,P1800098,1,18,3
18,H1800006,P1800099,1,20,3
18,H1800006,P1800100,2,44,3
18,H1800007,P1800101,1,26,3
18,H1800007,P1800102,1,18,3
18,H1800008,P1800103,2,32,3
18,H1800008,P1800104,2,50,3
18,H1800009,P1800106,2,38,3
18,H1800010,P1800108,2,66,3
18,H1800011,P1800110,1,19,3
18,H1800008,P1800112,1,21,3
18,H1800012,P1800113,1,18,3
18,H1800012,P1800114,1,21,3
18,H1800012,P1800115,1,26,5
18,H1800013,P1800116,1,39,5
18,H1800015,P1800119,1,20,3
18,H1800016,P1800120,2,24,3
18,H1800017,P1800121,1,85,3
18,H1800017,P1800122,2,55,3
18,H1800009,P1800123,2,37,3
18,H1800004,P1800124,1,34,5
18,H1800038,P1800125,2,35,3
18,H1800004,P1800126,2,63,3
18,H1800102,P1800128,2,21,5
18,H1800103,P1800129,1,18,3
18,H1800150,P1800130,1,46,5
18,H1800003,P1800131,1,19,3
18,H1800002,P1800132,2,27,3
18,H1800068,P1800133,2,26,3
18,H1800078,P1800134,1,19,3
18,H1800081,P1800135,1,27,3
18,H1800106,P1800144,1,21,3
18,H1800148,P1800148,2,37,3
18,H1800148,P1800149,2,79,3
18,H1800149,P1800151,1,47,3
18,H1800150,P1800152,2,23,3
18,H1800151,P1800153,1,31,3
18,H1800151,P1800155,1,19,5
18,H1800150,P1800158,2,40,3
18,H1800083,P1800161,2,34,3
18,H1800084,P1800162,2,59,3
18,H1800084,P1800163,1,19,3
18,H1800001,P1800164,2,34,3
18,H1800150,P1800166,2,18,3
18,H1800043,P1800170,1,81,3
18,H1800044,P1800172,1,36,1
18,H1800044,P1800173,1,51,2
18,H1800046,P1800175,1,19,3
18,H1800047,P1800177,2,32,4
18,H1800048,P1800178,2,36,2
18,H1800048,P1800179,1,63,3
18,H1800049,P1800180,2,47,3
18,H1800049,P1800181,2,27,3
18,H1800046,P1800183,1,28,3
18,H1800046,P1800184,2,50,2
18,H1800046,P1800185,1,24,3
18,H1800050,P1800186,1,18,5
18,H1800050,P1800187,1,22,5
18,H1800050,P1800188,1,24,5
18,H1800108,P1800190,2,36,3
18,H1800110,P1800192,2,30,3
18,H1800111,P1800193,2,37,2
18,H1800111,P1800194,2,18,3
18,H1800109,P1800195,2,79,4
18,H1800112,P1800198,1,22,3
18,H1800112,P1800199,2,55,2
18,H1800113,P1800211,1,32,3
18,H1800113,P1800212,1,19,3
18,H1800113,P1800213,2,32,3
18,H1800115,P1800216,2,21,3
18,H1800115,P1800217,2,22,3
18,H1800116,P1800218,2,61,3
18,H1800006,P1800232,1,21,3
18,H1800127,P1800253,2,21,2
18,H1800128,P1800254,2,34,2
18,H1800127,P1800255,2,37,3
18,H1800127,P1800256,2,19,3
18,H1800129,P1800257,1,75,3
18,H1800129,P1800258,2,66,3
18,H1800129,P1800259,1,49,3
18,H1800130,P1800260,1,20,3
18,H1800131,P1800261,1,20,3
18,H1800131,P1800262,2,18,3
18,H1800131,P1800263,2,42,3
18,H1800133,P1800265,2,48,3
18,H1800132,P1800267,1,24,3
18,H1800135,P1800270,1,52,2
18,H1800135,P1800271,2,25,3
18,H1800136,P1800272,2,18,1
18,H1800137,P1800273,1,74,3
18,H1800130,P1800275,2,21,3
18,H1800130,P1800276,2,22,3
18,H1800135,P1800277,2,63,3
18,H1800135,P1800279,2,43,4
18,H1800132,P1800280,1,56,5
18,H1800139,P1800282,1,25,3
18,H1800139,P1800283,2,26,3
18,H1800103,P1800442,1,48,3
19,H1900134,P1900002,1,31,3
19,H1900134,P1900003,2,27,3
19,H1900135,P1900004,1,30,3
19,H1900135,P1900007,1,24,2
19,H1900135,P1900008,1,28,3
19,H1900136,P1900011,1,23,3
19,H1900138,P1900013,1,50,3
19,H1900138,P1900014,1,40,3
19,H1900138,P1900015,2,35,3
19,H1900138,P1900016,2,18,3
19,H1900138,P1900017,2,19,3
19,H1900139,P1900018,1,21,5
19,H1900139,P1900019,1,35,5
19,H1900139,P1900020,1,60,3
19,H1900128,P1900023,1,32,2
19,H1900131,P1900027,2,38,2
19,H1900132,P1900029,1,29,3
19,H1900132,P1900030,2,22,3
19,H1900132,P1900032,2,24,1
19,H1900133,P1900033,2,21,3
19,H1900133,P1900034,2,37,3
19,H1900133,P1900035,2,19,3
19,H1900133,P1900036,2,27,3
19,H1900085,P1900037,2,71,3
19,H1900085,P1900038,1,49,3
19,H1900085,P1900039,2,39,3
19,H1900086,P1900040,2,50,3
19,H1900086,P1900041,2,22,5
19,H1900091,P1900043,2,25,3
19,H1900091,P1900044,2,20,3
19,H1900091,P1900045,1,18,3
19,H1900091,P1900046,1,27,3
19,H1900088,P1900047,1,19,3
19,H1900092,P1900048,1,26,3
19,H1900092,P1900049,2,20,3
19,H1900092,P1900050,2,37,2
19,H1900092,P1900051,2,19,3
19,H1900092,P1900052,1,45,3
19,H1900093,P1900053,2,33,3
19,H1900093,P1900055,2,62,3
19,H1900093,P1900056,2,40,3
19,H1900094,P1900057,1,21,3
19,H1900094,P1900058,2,27,3
19,H1900095,P1900059,2,61,3
19,H1900095,P1900060,1,65,5
19,H1900095,P1900061,2,31,5
19,H1900095,P1900062,1,19,5
19,H1900047,P1900063,1,22,3
19,H1900064,P1900064,2,33,3
19,H1900065,P1900065,1,42,2
19,H1900065,P1900066,1,20,3
19,H1900065,P1900067,2,40,2
19,H1900065,P1900068,2,27,3
19,H1900065,P1900069,1,20,3
19,H1900066,P1900070,1,24,3
19,H1900066,P1900071,2,20,3
19,H1900067,P1900072,1,19,3
19,H1900067,P1900073,1,49,3
19,H1900064,P1900074,1,35,3
19,H1900068,P1900075,2,24,2
19,H1900069,P1900078,2,20,3
19,H1900070,P1900079,2,28,3
19,H1900071,P1900080,2,,3
19,H1900072,P1900081,2,41,2
19,H1900072,P1900082,2,22,3
19,H1900072,P1900083,2,35,2
19,H1900125,P1900085,2,20,3
19,H1900126,P1900086,2,38,3
19,H1900126,P1900087,1,21,3
19,H1900001,P1900088,2,34,3
19,H1900001,P1900089,2,23,3
19,H1900002,P1900090,2,27,3
19,H1900002,P1900091,2,19,3
19,H1900033,P1900092,2,58,2
19,H1900033,P1900093,2,27,3
19,H1900028,P1900094,1,50,3
19,H1900029,P1900095,2,41,3
19,H1900034,P1900096,2,41,3
19,H1900030,P1900097,1,19,3
19,H1900149,P1900098,1,77,3
19,H1900149,P1900099,1,30,3
19,H1900033,P1900100,1,60,2
19,H1900147,P1900101,2,51,2
19,H1900062,P1900106,2,33,3
19,H1900063,P1900107,1,40,3
19,H1900063,P1900108,2,30,3
19,H1900083,P1900109,1,26,3
19,H1900083,P1900110,2,19,5
19,H1900084,P1900111,2,32,3
19,H1900084,P1900112,1,38,3
19,H1900062,P1900113,2,32,3
19,H1900146,P1900114,2,43,2
19,H1900146,P1900115,1,21,3
19,H1900147,P1900116,2,28,3
19,H1900147,P1900117,1,24,3
19,H1900147,P1900118,2,38,3
19,H1900125,P1900119,2,42,3
19,H1900125,P1900120,2,21,3
19,H1900003,P1900121,2,18,3
19,H1900006,P1900122,2,20,3
19,H1900005,P1900123,1,41,3
19,H1900004,P1900124,1,35,3
19,H1900004,P1900125,1,37,5
19,H1900104,P1900133,2,51,2
19,H1900105,P1900134,2,54,2
19,H1900105,P1900135,1,85,2
19,H1900105,P1900136,2,24,3
19,H1900105,P1900137,2,31,3
19,H1900104,P1900138,1,20,3
19,H1900104,P1900139,1,29,3
19,H1900148,P1900140,2,23,3
19,H1900148,P1900141,2,18,5
19,H1900149,P1900142,2,31,3
19,H1900150,P1900143,2,23,2
19,H1900150,P1900144,2,21,5
19,H1900150,P1900145,2,19,3
19,H1900150,P1900146,1,56,3
19,H1900011,P1900150,2,25,3
19,H1900010,P1900152,2,21,3
19,H1900003,P1900153,1,67,3
19,H1900009,P1900154,2,19,3
19,H1900009,P1900155,2,87,2
19,H1900009,P1900156,2,36,3
19,H1900009,P1900157,2,36,3
19,H1900006,P1900158,2,42,3
19,H1900004,P1900159,1,41,3
19,H1900003,P1900160,2,34,3
19,H1900008,P1900161,2,57,3
19,H1900008,P1900162,2,34,3
19,H1900008,P1900163,2,25,3
19,H1900007,P1900164,2,28,3
19,H1900005,P1900165,2,34,3
19,H1900006,P1900166,2,34,5
19,H1900006,P1900167,2,23,3
19,H1900006,P1900168,2,35,3
19,H1900152,P1900170,1,60,2
19,H1900023,P1900173,2,39,2
19,H1900150,P1900174,1,23,3
19,H1900150,P1900175,1,24,5
19,H1900150,P1900176,1,25,3
19,H1900150,P1900177,2,50,3
19,H1900024,P1900178,2,28,2
19,H1900149,P1900180,1,23,3
19,H1900025,P1900181,1,25,3
19,H1900025,P1900182,2,22,5
19,H1900027,P1900184,1,21,3
19,H1900029,P1900186,1,42,3
19,H1900029,P1900187,2,21,3
19,H1900050,P1900189,1,39,3
19,H1900003,P1900190,2,25,3
19,H1900003,P1900191,2,18,3
19,H1900003,P1900192,2,52,3
19,H1900003,P1900193,1,23,3
19,H1900074,P1900194,2,43,3
19,H1900075,P1900195,2,28,3
19,H1900076,P1900196,1,21,3
19,H1900076,P1900197,2,18,3
19,H1900077,P1900198,2,30,3
19,H1900078,P1900199,2,49,3
19,H1900077,P1900203,1,35,3
19,H1900078,P1900204,2,25,3
19,H1900106,P1900209,2,41,2
19,H1900106,P1900210,1,21,3
19,H1900113,P1900211,2,25,3
19,H1900113,P1900213,2,32,2
19,H1900113,P1900214,2,26,2
19,H1900113,P1900215,2,18,3
19,H1900114,P1900216,1,59,4
19,H1900114,P1900217,2,23,3
19,H1900114,P1900218,1,19,3
19,H1900115,P1900220,2,38,3
19,H1900115,P1900221,2,18,3
19,H1900116,P1900222,2,28,3
19,H1900114,P1900223,2,55,3
19,H1900114,P1900224,2,24,3
19,H1900118,P1900226,1,34,2
19,H1900118,P1900227,2,52,3
19,H1900118,P1900228,1,24,3
19,H1900115,P1900229,1,40,3
19,H1900048,P1900232,2,18,3
19,H1900049,P1900233,1,65,5
19,H1900049,P1900234,1,29,3
19,H1900049,P1900235,2,55,3
19,H1900049,P1900236,1,20,3
19,H1900050,P1900237,1,18,3
19,H1900050,P1900238,2,57,5
19,H1900050,P1900239,1,87,3
19,H1900045,P1900240,1,34,3
19,H1900048,P1900241,1,36,3
19,H1900053,P1900244,2,21,3
19,H1900053,P1900245,2,21,3
19,H1900050,P1900246,1,76,5
19,H1900054,P1900248,2,19,3
19,H1900055,P1900250,1,23,3
19,H1900055,P1900251,2,19,3
19,H1900048,P1900252,1,22,3
19,H1900106,P1900253,1,42,3
19,H1900106,P1900254,2,18,3
19,H1900107,P1900255,2,22,3
19,H1900107,P1900256,2,30,3
19,H1900109,P1900259,2,66,3
19,H1900109,P1900260,2,40,3
19,H1900110,P1900261,2,24,3
19,H1900110,P1900262,2,50,2
19,H1900111,P1900263,2,32,3
19,H1900112,P1900264,2,36,3
19,H1900088,P1900265,2,36,2
19,H1900088,P1900266,1,18,2
19,H1900088,P1900267,2,18,3
19,H1900086,P1900269,1,23,3
19,H1900086,P1900270,2,21,5
19,H1900086,P1900271,1,26,3
19,H1900091,P1900273,2,21,3
19,H1900043,P1900274,1,19,3
19,H1900043,P1900275,2,55,5
19,H1900043,P1900276,2,18,3
19,H1900044,P1900277,2,22,3
19,H1900044,P1900279,1,55,3
19,H1900044,P1900280,2,44,3
19,H1900044,P1900281,1,18,3
19,H1900045,P1900282,2,26,3
19,H1900045,P1900283,2,36,3
19,H1900046,P1900286,1,19,3
19,H1900043,P1900287,1,65,3
19,H1900047,P1900288,1,54,2
19,H1900047,P1900289,2,39,3
19,H1900048,P1900290,2,30,3
19,H1900090,P1900421,1,31,5
19,H1900089,P1900422,1,45,3
20,H2000113,P2000001,2,27,3
20,H2000085,P2000022,2,29,3
20,H2000086,P2000023,2,22,3
20,H2000087,P2000025,2,54,3
20,H2000088,P2000026,2,32,2
20,H2000089,P2000027,2,31,2
20,H2000090,P2000028,1,24,3
20,H2000090,P2000029,2,27,3
20,H2000091,P2000030,2,45,3
20,H2000092,P2000031,1,21,3
20,H2000092,P2000032,2,21,3
20,H2000093,P2000033,1,23,3
20,H2000094,P2000035,2,63,3
20,H2000095,P2000036,1,39,3
20,H2000097,P2000038,2,26,3
20,H2000098,P2000039,2,36,3
20,H2000139,P2000040,1,20,3
20,H2000139,P2000041,2,23,3
20,H2000141,P2000042,2,40,3
20,H2000066,P2000044,2,25,3
20,H2000107,P2000045,2,44,3
20,H2000069,P2000046,1,47,2
20,H2000079,P2000047,2,43,3
20,H2000094,P2000049,1,75,3
20,H2000128,P2000066,2,34,3
20,H2000127,P2000068,2,18,3
20,H2000128,P2000069,2,18,3
20,H2000138,P2000071,1,21,3
20,H2000141,P2000072,1,24,3
20,H2000044,P2000086,2,22,3
20,H2000045,P2000087,2,33,3
20,H2000046,P2000089,2,42,3
20,H2000047,P2000090,2,21,4
20,H2000048,P2000091,1,36,5
20,H2000049,P2000092,1,23,3
20,H2000049,P2000093,2,20,3
20,H2000050,P2000094,2,36,3
20,H2000051,P2000096,2,24,2
20,H2000044,P2000097,1,29,3
20,H2000052,P2000099,1,50,2
20,H2000052,P2000100,2,43,2
20,H2000053,P2000102,1,21,3
20,H2000054,P2000103,2,52,3
20,H2000055,P2000105,1,54,2
20,H2000001,P2000106,2,41,3
20,H2000001,P2000107,2,19,3
20,H2000002,P2000109,2,47,3
20,H2000002,P2000110,2,21,3
20,H2000007,P2000111,1,21,3
20,H2000007,P2000112,2,51,3
20,H2000008,P2000113,2,18,3
20,H2000008,P2000114,2,26,3
20,H2000010,P2000116,1,23,3
20,H2000010,P2000117,2,34,3
20,H2000011,P2000118,2,20,3
20,H2000013,P2000120,2,27,3
20,H2000013,P2000121,1,43,3
20,H2000003,P2000122,1,20,3
20,H2000011,P2000123,1,24,3
20,H2000023,P2000127,1,25,3
20,H2000024,P2000131,2,50,3
20,H2000024,P2000132,1,20,3
20,H2000026,P2000133,2,40,3
20,H2000027,P2000134,1,71,3
20,H2000027,P2000135,2,51,3
20,H2000028,P2000136,1,19,3
20,H2000029,P2000137,1,24,3
20,H2000029,P2000138,2,19,3
20,H2000030,P2000139,2,44,3
20,H2000030,P2000140,2,20,3
20,H2000030,P2000142,1,25,3
20,H2000126,P2000149,1,24,3
20,H2000124,P2000151,2,37,3
20,H2000148,P2000152,2,41,2
20,H2000149,P2000153,2,54,3
20,H2000149,P2000154,1,26,3
20,H2000109,P2000155,2,29,3
20,H2000121,P2000156,2,27,2
20,H2000150,P2000157,2,30,3
20,H2000149,P2000158,2,18,3
20,H2000149,P2000159,2,18,3
20,H2000149,P2000160,1,23,3
20,H2000149,P2000163,2,35,3
20,H2000054,P2000164,1,19,3
20,H2000050,P2000165,1,18,3
20,H2000144,P2000169,1,56,4
20,H2000143,P2000170,2,40,2
20,H2000142,P2000171,1,54,5
20,H2000139,P2000173,2,48,3
20,H2000143,P2000174,1,19,3
20,H2000144,P2000175,2,39,3
20,H2000074,P2000176,2,19,3
20,H2000095,P2000177,1,72,3
20,H2000095,P2000178,1,45,3
20,H2000097,P2000179,1,35,3
20,H2000099,P2000181,1,20,3
20,H2000099,P2000185,2,18,3
20,H2000064,P2000190,2,53,3
20,H2000065,P2000191,2,63,3
20,H2000065,P2000192,1,70,3
20,H2000065,P2000193,1,26,3
20,H2000066,P2000194,1,22,3
20,H2000067,P2000195,1,27,3
20,H2000068,P2000196,2,30,3
20,H2000069,P2000197,2,32,3
20,H2000069,P2000198,2,42,2
20,H2000070,P2000199,2,23,3
20,H2000071,P2000200,1,19,3
20,H2000072,P2000202,2,46,3
20,H2000073,P2000203,2,32,2
20,H2000074,P2000204,2,37,3
20,H2000067,P2000205,2,23,3
20,H2000074,P2000206,1,41,3
20,H2000076,P2000208,1,25,3
20,H2000077,P2000209,1,26,3
20,H2000056,P2000212,2,40,3
20,H2000056,P2000213,1,41,3
20,H2000057,P2000214,2,19,3
20,H2000057,P2000215,2,18,3
20,H2000057,P2000216,1,31,3
20,H2000046,P2000217,2,19,3
20,H2000045,P2000218,1,45,3
20,H2000047,P2000219,2,37,2
20,H2000051,P2000220,2,43,3
20,H2000051,P2000221,1,55,2
20,H2000050,P2000222,1,37,3
20,H2000057,P2000224,1,36,3
20,H2000128,P2000232,2,24,4
20,H2000129,P2000233,1,34,3
20,H2000131,P2000236,1,36,3
20,H2000131,P2000237,2,36,3
20,H2000132,P2000238,1,31,3
20,H2000133,P2000239,1,20,3
20,H2000133,P2000240,2,18,3
20,H2000133,P2000241,1,21,3
20,H2000130,P2000242,1,49,2
20,H2000135,P2000244,1,27,3
20,H2000135,P2000245,2,24,3
20,H2000136,P2000246,1,28,3
20,H2000136,P2000247,2,27,3
20,H2000137,P2000248,1,21,5
20,H2000137,P2000249,2,37,3
20,H2000128,P2000251,2,19,3
20,H2000025,P2000255,2,53,3
20,H2000106,P2000263,1,65,3
20,H2000107,P2000264,1,54,2
20,H2000107,P2000265,1,24,3
20,H2000108,P2000266,2,32,3
20,H2000109,P2000267,2,53,3
20,H2000109,P2000268,1,24,3
20,H2000110,P2000271,1,18,3
20,H2000001,P2000275,1,47,3
20,H2000001,P2000276,1,19,3
20,H2000002,P2000277,2,24,3
20,H2000004,P2000278,2,30,3
20,H2000005,P2000279,1,38,3
20,H2000005,P2000280,2,35,3
20,H2000005,P2000281,1,18,3
20,H2000006,P2000282,2,46,3
20,H2000122,P2000285,1,18,3
20,H2000124,P2000288,2,18,3
20,H2000124,P2000289,2,18,3
20,H2000148,P2000400,1,23,3
20,H2000079,P2000442,1,20,3
20,H2000089,P2000443,1,44,2
21,H2100001,P2100001,1,24,3
21,H2100001,P2100002,2,22,3
21,H2100002,P2100003,1,40,3
21,H2100003,P2100004,1,29,3
21,H2100003,P2100005,2,27,3
21,H2100003,P2100006,1,21,3
21,H2100004,P2100007,1,72,3
21,H2100005,P2100008,1,42,4
21,H2100005,P2100009,1,19,3
21,H2100005,P2100010,1,19,3
21,H2100007,P2100013,2,19,3
21,H2100010,P2100018,1,26,3
21,H2100010,P2100019,2,21,3
21,H2100011,P2100020,1,24,3
21,H2100011,P2100021,2,32,2
21,H2100012,P2100022,2,30,2
21,H2100012,P2100023,1,22,3
21,H2100124,P2100027,2,31,3
21,H2100001,P2100030,2,42,3
21,H2100012,P2100033,2,19,3
21,H2100006,P2100034,1,36,3
21,H2100010,P2100035,1,30,3
21,H2100046,P2100036,1,20,3
21,H2100085,P2100043,2,25,2
21,H2100085,P2100044,2,21,3
21,H2100086,P2100045,2,40,3
21,H2100087,P2100046,1,67,2
21,H2100087,P2100047,2,27,3
21,H2100089,P2100049,1,22,3
21,H2100087,P2100051,1,31,3
21,H2100140,P2100052,2,38,3
21,H2100085,P2100053,1,40,3
21,H2100096,P2100054,2,24,2
21,H2100086,P2100055,1,19,3
21,H2100092,P2100066,2,31,4
21,H2100093,P2100068,1,20,3
21,H2100094,P2100069,2,44,3
21,H2100094,P2100070,2,22,3
21,H2100094,P2100071,1,20,3
21,H2100095,P2100072,1,18,3
21,H2100070,P2100073,1,25,3
21,H2100086,P2100074,1,47,3
21,H2100121,P2100075,1,27,3
21,H2100106,P2100085,1,24,3
21,H2100106,P2100086,2,19,3
21,H2100112,P2100092,2,40,2
21,H2100113,P2100093,1,19,3
21,H2100114,P2100094,1,24,3
21,H2100114,P2100095,1,25,3
21,H2100115,P2100096,2,53,3
21,H2100115,P2100097,1,20,3
21,H2100115,P2100098,1,29,3
21,H2100116,P2100099,1,33,3
21,H2100116,P2100100,2,23,3
21,H2100117,P2100101,2,40,3
21,H2100117,P2100102,1,19,3
21,H2100118,P2100103,2,38,3
21,H2100119,P2100104,2,31,3
21,H2100119,P2100105,1,32,3
21,H2100120,P2100106,2,29,3
21,H2100122,P2100108,2,44,2
21,H2100123,P2100109,2,31,3
21,H2100124,P2100110,1,39,3
21,H2100150,P2100111,2,22,4
21,H2100149,P2100120,2,33,3
21,H2100112,P2100122,1,42,2
21,H2100108,P2100123,1,34,3
21,H2100043,P2100127,2,33,3
21,H2100044,P2100128,2,23,3
21,H2100045,P2100129,2,49,3
21,H2100046,P2100130,2,37,3
21,H2100047,P2100131,2,31,3
21,H2100048,P2100132,1,19,3
21,H2100049,P2100133,2,24,3
21,H2100052,P2100136,1,24,3
21,H2100052,P2100137,1,19,3
21,H2100047,P2100138,1,34,3
21,H2100053,P2100139,2,32,2
21,H2100054,P2100140,1,39,3
21,H2100045,P2100141,2,18,3
21,H2100056,P2100144,2,49,2
21,H2100056,P2100145,2,28,3
21,H2100043,P2100146,1,34,3
21,H2100078,P2100149,1,38,2
21,H2100078,P2100165,2,30,3
21,H2100049,P2100166,2,25,3
21,H2100046,P2100167,1,40,3
21,H2100049,P2100168,1,28,3
21,H2100064,P2100169,1,42,2
21,H2100064,P2100170,2,37,3
21,H2100066,P2100172,2,18,3
21,H2100066,P2100173,2,40,3
21,H2100067,P2100174,1,25,3
21,H2100068,P2100175,2,20,3
21,H2100068,P2100176,1,24,3
21,H2100069,P2100177,2,56,3
21,H2100070,P2100178,2,23,3
21,H2100071,P2100179,2,34,3
21,H2100072,P2100180,2,20,3
21,H2100073,P2100183,1,20,3
21,H2100073,P2100184,1,19,3
21,H2100074,P2100185,2,22,3
21,H2100078,P2100186,1,29,3
21,H2100069,P2100190,1,20,3
21,H2100069,P2100191,1,63,3
21,H2100075,P2100192,2,29,3
21,H2100076,P2100193,2,25,3
21,H2100069,P2100194,2,22,3
21,H2100077,P2100196,2,39,2
21,H2100067,P2100197,1,28,3
21,H2100075,P2100198,1,32,3
21,H2100138,P2100211,2,22,3
21,H2100138,P2100212,1,39,3
21,H2100137,P2100213,2,25,3
21,H2100137,P2100215,2,24,3
21,H2100135,P2100217,2,37,2
21,H2100135,P2100218,1,49,2
21,H2100134,P2100219,2,42,3
21,H2100134,P2100220,2,18,3
21,H2100134,P2100221,2,24,3
21,H2100133,P2100222,2,24,3
21,H2100133,P2100223,1,55,2
21,H2100132,P2100224,2,30,3
21,H2100132,P2100225,1,39,3
21,H2100130,P2100227,1,22,3
21,H2100130,P2100228,2,21,3
21,H2100129,P2100229,2,19,3
21,H2100127,P2100231,1,36,3
21,H2100142,P2100234,1,25,3
21,H2100073,P2100235,2,37,3
21,H2100073,P2100236,1,40,3
21,H2100134,P2100237,2,37,3
21,H2100142,P2100240,2,18,3
21,H2100142,P2100241,2,19,3
21,H2100142,P2100242,2,19,3
21,H2100142,P2100243,2,18,3
21,H2100141,P2100244,2,26,2
21,H2100140,P2100245,1,19,3
21,H2100140,P2100246,2,22,3
21,H2100139,P2100247,2,35,3
21,H2100137,P2100248,1,27,3
21,H2100130,P2100249,2,19,3
21,H2100130,P2100250,1,18,3
21,H2100130,P2100251,1,23,3
21,H2100127,P2100252,2,35,4
21,H2100022,P2100253,1,21,3
21,H2100022,P2100254,2,19,3
21,H2100023,P2100255,1,19,3
21,H2100024,P2100256,2,26,3
21,H2100025,P2100257,1,70,2
21,H2100025,P2100258,2,40,2
21,H2100026,P2100259,2,30,3
21,H2100028,P2100261,2,47,2
21,H2100029,P2100262,2,33,3
21,H2100029,P2100263,2,19,3
21,H2100030,P2100264,2,24,3
21,H2100031,P2100265,1,19,3
21,H2100031,P2100266,2,21,3
21,H2100024,P2100267,1,33,3
21,H2100032,P2100268,1,36,3
21,H2100033,P2100269,2,30,3
21,H2100034,P2100270,1,27,3
21,H2100034,P2100272,1,24,3
21,H2100036,P2100273,1,40,3
21,H2100034,P2100274,2,24,3
21,H2100034,P2100275,1,18,3
21,H2100031,P2100277,1,24,3
21,H2100023,P2100279,2,34,3
21,H2100028,P2100463,1,22,5
21,H2100027,P2100464,1,38,3
21,H2100007,P2100465,1,47,3
22,H2200008,P2200001,2,43,3
22,H2200010,P2200003,1,20,3
22,H2200002,P2200023,1,25,3
22,H2200003,P2200024,2,51,2
22,H2200003,P2200026,2,19,3
22,H2200005,P2200027,1,38,3
22,H2200007,P2200029,1,42,3
22,H2200008,P2200030,1,48,3
22,H2200022,P2200043,2,21,5
22,H2200022,P2200044,1,19,3
22,H2200024,P2200046,2,25,3
22,H2200022,P2200047,2,47,2
22,H2200022,P2200048,1,52,2
22,H2200022,P2200049,1,22,3
22,H2200027,P2200053,2,45,2
22,H2200028,P2200054,2,70,3
22,H2200027,P2200055,2,19,3
22,H2200029,P2200056,2,30,2
22,H2200030,P2200057,2,45,3
22,H2200027,P2200058,2,22,3
22,H2200043,P2200064,1,23,3
22,H2200047,P2200068,2,22,3
22,H2200047,P2200069,1,24,3
22,H2200049,P2200071,1,40,3
22,H2200050,P2200072,2,40,3
22,H2200051,P2200073,2,37,3
22,H2200052,P2200074,1,37,3
22,H2200049,P2200075,2,37,3
22,H2200053,P2200076,2,44,3
22,H2200054,P2200077,1,30,3
22,H2200055,P2200078,1,55,3
22,H2200056,P2200079,1,27,3
22,H2200056,P2200080,2,20,3
22,H2200057,P2200081,2,29,3
22,H2200057,P2200082,1,22,3
22,H2200085,P2200094,1,34,3
22,H2200085,P2200095,2,30,3
22,H2200086,P2200097,1,19,3
22,H2200086,P2200098,1,21,5
22,H2200090,P2200102,2,22,3
22,H2200091,P2200106,1,54,3
22,H2200092,P2200107,2,22,3
22,H2200094,P2200110,2,28,3
22,H2200060,P2200127,2,30,3
22,H2200061,P2200128,1,55,2
22,H2200062,P2200130,2,42,3
22,H2200062,P2200131,2,28,3
22,H2200062,P2200132,2,19,3
22,H2200136,P2200136,2,19,3
22,H2200136,P2200138,1,22,3
22,H2200131,P2200139,2,31,2
22,H2200066,P2200140,2,29,3
22,H2200060,P2200141,1,29,3
22,H2200128,P2200151,2,57,3
22,H2200129,P2200153,2,25,3
22,H2200066,P2200154,1,25,3
22,H2200130,P2200155,1,80,5
22,H2200131,P2200157,2,50,3
22,H2200131,P2200158,1,60,3
22,H2200131,P2200159,1,25,3
22,H2200131,P2200160,1,22,3
22,H2200132,P2200161,2,40,3
22,H2200133,P2200163,2,66,3
22,H2200133,P2200164,2,20,2
22,H2200134,P2200165,2,35,3
22,H2200134,P2200166,2,32,3
22,H2200135,P2200167,1,24,3
22,H2200135,P2200168,1,24,3
22,H2200064,P2200169,2,60,3
22,H2200064,P2200170,2,25,3
22,H2200064,P2200171,2,19,3
22,H2200065,P2200172,2,33,3
22,H2200066,P2200173,2,57,3
22,H2200067,P2200174,2,22,3
22,H2200068,P2200175,1,20,3
22,H2200069,P2200176,1,23,3
22,H2200069,P2200178,1,24,3
22,H2200106,P2200180,2,19,3
22,H2200106,P2200181,2,44,2
22,H2200107,P2200182,1,66,3
22,H2200108,P2200184,1,36,3
22,H2200108,P2200185,2,36,3
22,H2200107,P2200188,2,54,3
22,H2200110,P2200189,2,35,3
22,H2200072,P2200193,2,21,3
22,H2200073,P2200194,2,21,3
22,H2200073,P2200195,1,23,3
22,H2200072,P2200196,2,40,3
22,H2200072,P2200197,1,22,3
22,H2200103,P2200204,2,41,3
22,H2200103,P2200205,1,21,3
